8/26/2015,21:51:17,8/26/2015 21:51:17,37.276,-97.631,5.7,km,1.7,
8/27/2015,3:12:33,8/27/2015 3:12:33,37.294,-97.515,5.6,km,1.5,
8/27/2015,6:49:48,8/27/2015 6:49:48,37.065,-97.523,4.9,km,1.8,
8/27/2015,17:38:01,8/27/2015 17:38:01,37.238,-97.566,4.7,km,1.6,
8/28/2015,1:54:13,8/28/2015 1:54:13,37.241,-97.565,4.2,km,1.6,
8/28/2015,2:33:04,8/28/2015 2:33:04,37.237,-97.564,5.1,km,1.5,
8/28/2015,9:39:08,8/28/2015 9:39:08,37.323,-97.513,5,km,1.2,
8/28/2015,10:10:02,8/28/2015 10:10:02,37.32,-97.512,6,km,1.5,
8/16/2015,10:33:27,8/16/2015 10:33:27,37.326,-97.489,3.4,km,1.1,
8/16/2015,10:34:21,8/16/2015 10:34:21,37.32,-97.48,4,km,1.6,
8/16/2015,11:34:52,8/16/2015 11:34:52,37.328,-97.496,0.7,km,1,
8/16/2015,12:12:11,8/16/2015 12:12:11,37.321,-97.48,4.1,km,1.8,
8/16/2015,12:21:25,8/16/2015 12:21:25,37.316,-97.47,3.8,km,1.1,
8/16/2015,12:26:02,8/16/2015 12:26:02,37.315,-97.471,3.7,km,1,
8/16/2015,12:35:13,8/16/2015 12:35:13,37.365,-97.538,0.1,km,1.2,
8/16/2015,12:37:16,8/16/2015 12:37:16,37.319,-97.48,4.2,km,1.1,
8/16/2015,12:46:44,8/16/2015 12:46:44,37.328,-97.495,0.7,km,0.9,
8/16/2015,13:05:46,8/16/2015 13:05:46,37.314,-97.47,3.7,km,1.4,
8/16/2015,13:07:01,8/16/2015 13:07:01,37.31,-97.466,4,km,1.5,
8/16/2015,13:08:22,8/16/2015 13:08:22,37.312,-97.469,3.8,km,1.3,
8/16/2015,13:10:11,8/16/2015 13:10:11,37.33,-97.506,8.1,km,1.1,
8/16/2015,13:10:44,8/16/2015 13:10:44,37.293,-97.463,1.1,km,0.7,
8/16/2015,13:12:25,8/16/2015 13:12:25,37.314,-97.47,3.8,km,1.3,
